"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Mexico","2018","Total","Both Sexes","95","Data tabulated by year of registration","Final figure, complete","2020","5510","3"
"Mexico","2018","Total","Both Sexes","95 - 99","Data tabulated by year of registration","Final figure, complete","2020","17744","3"
"Mexico","2018","Total","Both Sexes","96","Data tabulated by year of registration","Final figure, complete","2020","4263","3"
"Mexico","2018","Total","Both Sexes","97","Data tabulated by year of registration","Final figure, complete","2020","3590","3"
"Mexico","2018","Total","Both Sexes","98","Data tabulated by year of registration","Final figure, complete","2020","2763","3"
"Mexico","2018","Total","Both Sexes","99","Data tabulated by year of registration","Final figure, complete","2020","1618","3"
"Mexico","2018","Total","Both Sexes","100 +","Data tabulated by year of registration","Final figure, complete","2020","4237","3"
"Mexico","2018","Total","Both Sexes","Unknown","Data tabulated by year of registration","Final figure, complete","2020","400","3"
"Mexico","2018","Total","Male","Total","Data tabulated by year of registration","Final figure, complete","2020","394131","2,3"
"Mexico","2018","Total","Male","0","Data tabulated by year of registration","Final figure, complete","2020","12854","2,3"
"Mexico","2018","Total","Male","1","Data tabulated by year of registration","Final figure, complete","2020","1106","2,3"
"Mexico","2018","Total","Male","1 - 4","Data tabulated by year of registration","Final figure, complete","2020","2448","2,3"
"Mexico","2018","Total","Male","2","Data tabulated by year of registration","Final figure, complete","2020","554","2,3"
"Mexico","2018","Total","Male","3","Data tabulated by year of registration","Final figure, complete","2020","430","2,3"
"Mexico","2018","Total","Male","4","Data tabulated by year of registration","Final figure, complete","2020","358","2,3"
"Mexico","2018","Total","Male","5","Data tabulated by year of registration","Final figure, complete","2020","272","2,3"
"Mexico","2018","Total","Male","5 - 9","Data tabulated by year of registration","Final figure, complete","2020","1295","2,3"
"Mexico","2018","Total","Male","6","Data tabulated by year of registration","Final figure, complete","2020","245","2,3"
"Mexico","2018","Total","Male","7","Data tabulated by year of registration","Final figure, complete","2020","265","2,3"
"Mexico","2018","Total","Male","8","Data tabulated by year of registration","Final figure, complete","2020","254","2,3"
"Mexico","2018","Total","Male","9","Data tabulated by year of registration","Final figure, complete","2020","259","2,3"
"Mexico","2018","Total","Male","10","Data tabulated by year of registration","Final figure, complete","2020","266","2,3"
"Mexico","2018","Total","Male","10 - 14","Data tabulated by year of registration","Final figure, complete","2020","1790","2,3"
"Mexico","2018","Total","Male","11","Data tabulated by year of registration","Final figure, complete","2020","278","2,3"
"Mexico","2018","Total","Male","12","Data tabulated by year of registration","Final figure, complete","2020","313","2,3"
"Mexico","2018","Total","Male","13","Data tabulated by year of registration","Final figure, complete","2020","411","2,3"
"Mexico","2018","Total","Male","14","Data tabulated by year of registration","Final figure, complete","2020","522","2,3"
"Mexico","2018","Total","Male","15","Data tabulated by year of registration","Final figure, complete","2020","736","2,3"
"Mexico","2018","Total","Male","15 - 19","Data tabulated by year of registration","Final figure, complete","2020","6574","2,3"
"Mexico","2018","Total","Male","16","Data tabulated by year of registration","Final figure, complete","2020","990","2,3"
"Mexico","2018","Total","Male","17","Data tabulated by year of registration","Final figure, complete","2020","1297","2,3"
"Mexico","2018","Total","Male","18","Data tabulated by year of registration","Final figure, complete","2020","1657","2,3"
"Mexico","2018","Total","Male","19","Data tabulated by year of registration","Final figure, complete","2020","1894","2,3"
"Mexico","2018","Total","Male","20","Data tabulated by year of registration","Final figure, complete","2020","1988","2,3"
"Mexico","2018","Total","Male","20 - 24","Data tabulated by year of registration","Final figure, complete","2020","11305","2,3"
"Mexico","2018","Total","Male","21","Data tabulated by year of registration","Final figure, complete","2020","2091","2,3"
"Mexico","2018","Total","Male","22","Data tabulated by year of registration","Final figure, complete","2020","2374","2,3"
"Mexico","2018","Total","Male","23","Data tabulated by year of registration","Final figure, complete","2020","2429","2,3"
"Mexico","2018","Total","Male","24","Data tabulated by year of registration","Final figure, complete","2020","2423","2,3"
"Mexico","2018","Total","Male","25","Data tabulated by year of registration","Final figure, complete","2020","2587","2,3"
"Mexico","2018","Total","Male","25 - 29","Data tabulated by year of registration","Final figure, complete","2020","12928","2,3"
"Mexico","2018","Total","Male","26","Data tabulated by year of registration","Final figure, complete","2020","2606","2,3"
"Mexico","2018","Total","Male","27","Data tabulated by year of registration","Final figure, complete","2020","2566","2,3"
"Mexico","2018","Total","Male","28","Data tabulated by year of registration","Final figure, complete","2020","2603","2,3"
"Mexico","2018","Total","Male","29","Data tabulated by year of registration","Final figure, complete","2020","2566","2,3"
"Mexico","2018","Total","Male","30","Data tabulated by year of registration","Final figure, complete","2020","2517","2,3"
"Mexico","2018","Total","Male","30 - 34","Data tabulated by year of registration","Final figure, complete","2020","12768","2,3"
"Mexico","2018","Total","Male","31","Data tabulated by year of registration","Final figure, complete","2020","2477","2,3"
"Mexico","2018","Total","Male","32","Data tabulated by year of registration","Final figure, complete","2020","2537","2,3"
"Mexico","2018","Total","Male","33","Data tabulated by year of registration","Final figure, complete","2020","2596","2,3"
"Mexico","2018","Total","Male","34","Data tabulated by year of registration","Final figure, complete","2020","2641","2,3"
"Mexico","2018","Total","Male","35","Data tabulated by year of registration","Final figure, complete","2020","2666","2,3"
"Mexico","2018","Total","Male","35 - 39","Data tabulated by year of registration","Final figure, complete","2020","14188","2,3"
"Mexico","2018","Total","Male","36","Data tabulated by year of registration","Final figure, complete","2020","2764","2,3"
"Mexico","2018","Total","Male","37","Data tabulated by year of registration","Final figure, complete","2020","2890","2,3"
"Mexico","2018","Total","Male","38","Data tabulated by year of registration","Final figure, complete","2020","2879","2,3"
"Mexico","2018","Total","Male","39","Data tabulated by year of registration","Final figure, complete","2020","2989","2,3"
"Mexico","2018","Total","Male","40","Data tabulated by year of registration","Final figure, complete","2020","3166","2,3"
"Mexico","2018","Total","Male","40 - 44","Data tabulated by year of registration","Final figure, complete","2020","16851","2,3"
"Mexico","2018","Total","Male","41","Data tabulated by year of registration","Final figure, complete","2020","3172","2,3"
"Mexico","2018","Total","Male","42","Data tabulated by year of registration","Final figure, complete","2020","3354","2,3"
"Mexico","2018","Total","Male","43","Data tabulated by year of registration","Final figure, complete","2020","3460","2,3"
"Mexico","2018","Total","Male","44","Data tabulated by year of registration","Final figure, complete","2020","3699","2,3"
"Mexico","2018","Total","Male","45","Data tabulated by year of registration","Final figure, complete","2020","3889","2,3"
"Mexico","2018","Total","Male","45 - 49","Data tabulated by year of registration","Final figure, complete","2020","19718","2,3"
"Mexico","2018","Total","Male","46","Data tabulated by year of registration","Final figure, complete","2020","3841","2,3"
"Mexico","2018","Total","Male","47","Data tabulated by year of registration","Final figure, complete","2020","3897","2,3"
"Mexico","2018","Total","Male","48","Data tabulated by year of registration","Final figure, complete","2020","4061","2,3"
"Mexico","2018","Total","Male","49","Data tabulated by year of registration","Final figure, complete","2020","4030","2,3"
"Mexico","2018","Total","Male","50","Data tabulated by year of registration","Final figure, complete","2020","4377","2,3"
"Mexico","2018","Total","Male","50 - 54","Data tabulated by year of registration","Final figure, complete","2020","23206","2,3"
"Mexico","2018","Total","Male","51","Data tabulated by year of registration","Final figure, complete","2020","4434","2,3"
"Mexico","2018","Total","Male","52","Data tabulated by year of registration","Final figure, complete","2020","4586","2,3"
"Mexico","2018","Total","Male","53","Data tabulated by year of registration","Final figure, complete","2020","4702","2,3"
"Mexico","2018","Total","Male","54","Data tabulated by year of registration","Final figure, complete","2020","5107","2,3"
"Mexico","2018","Total","Male","55","Data tabulated by year of registration","Final figure, complete","2020","5297","2,3"
"Mexico","2018","Total","Male","55 - 59","Data tabulated by year of registration","Final figure, complete","2020","27871","2,3"
"Mexico","2018","Total","Male","56","Data tabulated by year of registration","Final figure, complete","2020","5385","2,3"
"Mexico","2018","Total","Male","57","Data tabulated by year of registration","Final figure, complete","2020","5644","2,3"
"Mexico","2018","Total","Male","58","Data tabulated by year of registration","Final figure, complete","2020","5756","2,3"
"Mexico","2018","Total","Male","59","Data tabulated by year of registration","Final figure, complete","2020","5789","2,3"
"Mexico","2018","Total","Male","60","Data tabulated by year of registration","Final figure, complete","2020","5967","2,3"
"Mexico","2018","Total","Male","60 - 64","Data tabulated by year of registration","Final figure, complete","2020","31552","2,3"
"Mexico","2018","Total","Male","61","Data tabulated by year of registration","Final figure, complete","2020","6123","2,3"
"Mexico","2018","Total","Male","62","Data tabulated by year of registration","Final figure, complete","2020","6364","2,3"
"Mexico","2018","Total","Male","63","Data tabulated by year of registration","Final figure, complete","2020","6499","2,3"
"Mexico","2018","Total","Male","64","Data tabulated by year of registration","Final figure, complete","2020","6599","2,3"
"Mexico","2018","Total","Male","65","Data tabulated by year of registration","Final figure, complete","2020","6402","2,3"
"Mexico","2018","Total","Male","65 - 69","Data tabulated by year of registration","Final figure, complete","2020","33367","2,3"
"Mexico","2018","Total","Male","66","Data tabulated by year of registration","Final figure, complete","2020","6474","2,3"
"Mexico","2018","Total","Male","67","Data tabulated by year of registration","Final figure, complete","2020","6667","2,3"
"Mexico","2018","Total","Male","68","Data tabulated by year of registration","Final figure, complete","2020","6926","2,3"
"Mexico","2018","Total","Male","69","Data tabulated by year of registration","Final figure, complete","2020","6898","2,3"
"Mexico","2018","Total","Male","70","Data tabulated by year of registration","Final figure, complete","2020","7111","2,3"
"Mexico","2018","Total","Male","70 - 74","Data tabulated by year of registration","Final figure, complete","2020","35722","2,3"
"Mexico","2018","Total","Male","71","Data tabulated by year of registration","Final figure, complete","2020","7116","2,3"
"Mexico","2018","Total","Male","72","Data tabulated by year of registration","Final figure, complete","2020","7022","2,3"
"Mexico","2018","Total","Male","73","Data tabulated by year of registration","Final figure, complete","2020","7242","2,3"
"Mexico","2018","Total","Male","74","Data tabulated by year of registration","Final figure, complete","2020","7231","2,3"
"Mexico","2018","Total","Male","75","Data tabulated by year of registration","Final figure, complete","2020","7456","2,3"
"Mexico","2018","Total","Male","75 - 79","Data tabulated by year of registration","Final figure, complete","2020","37082","2,3"
"Mexico","2018","Total","Male","76","Data tabulated by year of registration","Final figure, complete","2020","7278","2,3"
"Mexico","2018","Total","Male","77","Data tabulated by year of registration","Final figure, complete","2020","7474","2,3"
"Mexico","2018","Total","Male","78","Data tabulated by year of registration","Final figure, complete","2020","7481","2,3"
"Mexico","2018","Total","Male","79","Data tabulated by year of registration","Final figure, complete","2020","7393","2,3"
"Mexico","2018","Total","Male","80","Data tabulated by year of registration","Final figure, complete","2020","7219","2,3"
"Mexico","2018","Total","Male","80 - 84","Data tabulated by year of registration","Final figure, complete","2020","36470","2,3"
"Mexico","2018","Total","Male","81","Data tabulated by year of registration","Final figure, complete","2020","7475","2,3"
"Mexico","2018","Total","Male","82","Data tabulated by year of registration","Final figure, complete","2020","7545","2,3"
"Mexico","2018","Total","Male","83","Data tabulated by year of registration","Final figure, complete","2020","7177","2,3"
"Mexico","2018","Total","Male","84","Data tabulated by year of registration","Final figure, complete","2020","7054","2,3"
"Mexico","2018","Total","Male","85","Data tabulated by year of registration","Final figure, complete","2020","6554","2,3"
"Mexico","2018","Total","Male","85 - 89","Data tabulated by year of registration","Final figure, complete","2020","29780","2,3"
"Mexico","2018","Total","Male","86","Data tabulated by year of registration","Final figure, complete","2020","6239","2,3"
"Mexico","2018","Total","Male","87","Data tabulated by year of registration","Final figure, complete","2020","6139","2,3"
"Mexico","2018","Total","Male","88","Data tabulated by year of registration","Final figure, complete","2020","5933","2,3"
"Mexico","2018","Total","Male","89","Data tabulated by year of registration","Final figure, complete","2020","4915","2,3"
"Mexico","2018","Total","Male","90","Data tabulated by year of registration","Final figure, complete","2020","4316","2,3"
"Mexico","2018","Total","Male","90 - 94","Data tabulated by year of registration","Final figure, complete","2020","17547","2,3"
"Mexico","2018","Total","Male","91","Data tabulated by year of registration","Final figure, complete","2020","3824","2,3"
"Mexico","2018","Total","Male","92","Data tabulated by year of registration","Final figure, complete","2020","3619","2,3"
"Mexico","2018","Total","Male","93","Data tabulated by year of registration","Final figure, complete","2020","3198","2,3"
"Mexico","2018","Total","Male","94","Data tabulated by year of registration","Final figure, complete","2020","2590","2,3"
"Mexico","2018","Total","Male","95","Data tabulated by year of registration","Final figure, complete","2020","2270","2,3"
"Mexico","2018","Total","Male","95 - 99","Data tabulated by year of registration","Final figure, complete","2020","6991","2,3"
"Mexico","2018","Total","Male","96","Data tabulated by year of registration","Final figure, complete","2020","1697","2,3"
"Mexico","2018","Total","Male","97","Data tabulated by year of registration","Final figure, complete","2020","1423","2,3"
"Mexico","2018","Total","Male","98","Data tabulated by year of registration","Final figure, complete","2020","1010","2,3"
"Mexico","2018","Total","Male","99","Data tabulated by year of registration","Final figure, complete","2020","591","2,3"
"Mexico","2018","Total","Male","100 +","Data tabulated by year of registration","Final figure, complete","2020","1492","2,3"
"Mexico","2018","Total","Male","Unknown","Data tabulated by year of registration","Final figure, complete","2020","332","2,3"
"Mexico","2018","Total","Female","Total","Data tabulated by year of registration","Final figure, complete","2020","310573","2,3"
"Mexico","2018","Total","Female","0","Data tabulated by year of registration","Final figure, complete","2020","10208","2,3"
"Mexico","2018","Total","Female","1","Data tabulated by year of registration","Final figure, complete","2020","912","2,3"
"Mexico","2018","Total","Female","1 - 4","Data tabulated by year of registration","Final figure, complete","2020","2088","2,3"
"Mexico","2018","Total","Female","2","Data tabulated by year of registration","Final figure, complete","2020","506","2,3"
"Mexico","2018","Total","Female","3","Data tabulated by year of registration","Final figure, complete","2020","363","2,3"
"Mexico","2018","Total","Female","4","Data tabulated by year of registration","Final figure, complete","2020","307","2,3"
"Mexico","2018","Total","Female","5","Data tabulated by year of registration","Final figure, complete","2020","267","2,3"
"Mexico","2018","Total","Female","5 - 9","Data tabulated by year of registration","Final figure, complete","2020","1120","2,3"
"Mexico","2018","Total","Female","6","Data tabulated by year of registration","Final figure, complete","2020","209","2,3"
"Mexico","2018","Total","Female","7","Data tabulated by year of registration","Final figure, complete","2020","228","2,3"
"Mexico","2018","Total","Female","8","Data tabulated by year of registration","Final figure, complete","2020","199","2,3"
"Mexico","2018","Total","Female","9","Data tabulated by year of registration","Final figure, complete","2020","217","2,3"
"Mexico","2018","Total","Female","10","Data tabulated by year of registration","Final figure, complete","2020","235","2,3"
"Mexico","2018","Total","Female","10 - 14","Data tabulated by year of registration","Final figure, complete","2020","1305","2,3"
"Mexico","2018","Total","Female","11","Data tabulated by year of registration","Final figure, complete","2020","238","2,3"
"Mexico","2018","Total","Female","12","Data tabulated by year of registration","Final figure, complete","2020","251","2,3"
"Mexico","2018","Total","Female","13","Data tabulated by year of registration","Final figure, complete","2020","280","2,3"
"Mexico","2018","Total","Female","14","Data tabulated by year of registration","Final figure, complete","2020","301","2,3"
"Mexico","2018","Total","Female","15","Data tabulated by year of registration","Final figure, complete","2020","398","2,3"
"Mexico","2018","Total","Female","15 - 19","Data tabulated by year of registration","Final figure, complete","2020","2409","2,3"
"Mexico","2018","Total","Female","16","Data tabulated by year of registration","Final figure, complete","2020","458","2,3"
"Mexico","2018","Total","Female","17","Data tabulated by year of registration","Final figure, complete","2020","489","2,3"
"Mexico","2018","Total","Female","18","Data tabulated by year of registration","Final figure, complete","2020","553","2,3"
"Mexico","2018","Total","Female","19","Data tabulated by year of registration","Final figure, complete","2020","511","2,3"
"Mexico","2018","Total","Female","20","Data tabulated by year of registration","Final figure, complete","2020","568","2,3"
"Mexico","2018","Total","Female","20 - 24","Data tabulated by year of registration","Final figure, complete","2020","3104","2,3"
"Mexico","2018","Total","Female","21","Data tabulated by year of registration","Final figure, complete","2020","538","2,3"
"Mexico","2018","Total","Female","22","Data tabulated by year of registration","Final figure, complete","2020","641","2,3"
"Mexico","2018","Total","Female","23","Data tabulated by year of registration","Final figure, complete","2020","660","2,3"
"Mexico","2018","Total","Female","24","Data tabulated by year of registration","Final figure, complete","2020","697","2,3"
"Mexico","2018","Total","Female","25","Data tabulated by year of registration","Final figure, complete","2020","718","2,3"
"Mexico","2018","Total","Female","25 - 29","Data tabulated by year of registration","Final figure, complete","2020","3615","2,3"
"Mexico","2018","Total","Female","26","Data tabulated by year of registration","Final figure, complete","2020","760","2,3"
"Mexico","2018","Total","Female","27","Data tabulated by year of registration","Final figure, complete","2020","771","2,3"
"Mexico","2018","Total","Female","28","Data tabulated by year of registration","Final figure, complete","2020","676","2,3"
"Mexico","2018","Total","Female","29","Data tabulated by year of registration","Final figure, complete","2020","690","2,3"
"Mexico","2018","Total","Female","30","Data tabulated by year of registration","Final figure, complete","2020","749","2,3"
"Mexico","2018","Total","Female","30 - 34","Data tabulated by year of registration","Final figure, complete","2020","4128","2,3"
"Mexico","2018","Total","Female","31","Data tabulated by year of registration","Final figure, complete","2020","740","2,3"
"Mexico","2018","Total","Female","32","Data tabulated by year of registration","Final figure, complete","2020","873","2,3"
"Mexico","2018","Total","Female","33","Data tabulated by year of registration","Final figure, complete","2020","851","2,3"
"Mexico","2018","Total","Female","34","Data tabulated by year of registration","Final figure, complete","2020","915","2,3"
"Mexico","2018","Total","Female","35","Data tabulated by year of registration","Final figure, complete","2020","964","2,3"
"Mexico","2018","Total","Female","35 - 39","Data tabulated by year of registration","Final figure, complete","2020","5304","2,3"
"Mexico","2018","Total","Female","36","Data tabulated by year of registration","Final figure, complete","2020","1011","2,3"
"Mexico","2018","Total","Female","37","Data tabulated by year of registration","Final figure, complete","2020","1040","2,3"
"Mexico","2018","Total","Female","38","Data tabulated by year of registration","Final figure, complete","2020","1069","2,3"
"Mexico","2018","Total","Female","39","Data tabulated by year of registration","Final figure, complete","2020","1220","2,3"
"Mexico","2018","Total","Female","40","Data tabulated by year of registration","Final figure, complete","2020","1259","2,3"
"Mexico","2018","Total","Female","40 - 44","Data tabulated by year of registration","Final figure, complete","2020","7596","2,3"
"Mexico","2018","Total","Female","41","Data tabulated by year of registration","Final figure, complete","2020","1436","2,3"
"Mexico","2018","Total","Female","42","Data tabulated by year of registration","Final figure, complete","2020","1552","2,3"
"Mexico","2018","Total","Female","43","Data tabulated by year of registration","Final figure, complete","2020","1624","2,3"
"Mexico","2018","Total","Female","44","Data tabulated by year of registration","Final figure, complete","2020","1725","2,3"
"Mexico","2018","Total","Female","45","Data tabulated by year of registration","Final figure, complete","2020","1929","2,3"
"Mexico","2018","Total","Female","45 - 49","Data tabulated by year of registration","Final figure, complete","2020","10547","2,3"
"Mexico","2018","Total","Female","46","Data tabulated by year of registration","Final figure, complete","2020","1950","2,3"
"Mexico","2018","Total","Female","47","Data tabulated by year of registration","Final figure, complete","2020","2087","2,3"
"Mexico","2018","Total","Female","48","Data tabulated by year of registration","Final figure, complete","2020","2246","2,3"
"Mexico","2018","Total","Female","49","Data tabulated by year of registration","Final figure, complete","2020","2335","2,3"
"Mexico","2018","Total","Female","50","Data tabulated by year of registration","Final figure, complete","2020","2533","2,3"
"Mexico","2018","Total","Female","50 - 54","Data tabulated by year of registration","Final figure, complete","2020","14493","2,3"
"Mexico","2018","Total","Female","51","Data tabulated by year of registration","Final figure, complete","2020","2682","2,3"
"Mexico","2018","Total","Female","52","Data tabulated by year of registration","Final figure, complete","2020","2883","2,3"
"Mexico","2018","Total","Female","53","Data tabulated by year of registration","Final figure, complete","2020","3084","2,3"
"Mexico","2018","Total","Female","54","Data tabulated by year of registration","Final figure, complete","2020","3311","2,3"
"Mexico","2018","Total","Female","55","Data tabulated by year of registration","Final figure, complete","2020","3401","2,3"
"Mexico","2018","Total","Female","55 - 59","Data tabulated by year of registration","Final figure, complete","2020","19294","2,3"
"Mexico","2018","Total","Female","56","Data tabulated by year of registration","Final figure, complete","2020","3640","2,3"
"Mexico","2018","Total","Female","57","Data tabulated by year of registration","Final figure, complete","2020","3821","2,3"
"Mexico","2018","Total","Female","58","Data tabulated by year of registration","Final figure, complete","2020","4160","2,3"
"Mexico","2018","Total","Female","59","Data tabulated by year of registration","Final figure, complete","2020","4272","2,3"
"Mexico","2018","Total","Female","60","Data tabulated by year of registration","Final figure, complete","2020","4369","2,3"
"Mexico","2018","Total","Female","60 - 64","Data tabulated by year of registration","Final figure, complete","2020","23839","2,3"
"Mexico","2018","Total","Female","61","Data tabulated by year of registration","Final figure, complete","2020","4601","2,3"
"Mexico","2018","Total","Female","62","Data tabulated by year of registration","Final figure, complete","2020","4936","2,3"
"Mexico","2018","Total","Female","63","Data tabulated by year of registration","Final figure, complete","2020","4976","2,3"
"Mexico","2018","Total","Female","64","Data tabulated by year of registration","Final figure, complete","2020","4957","2,3"
"Mexico","2018","Total","Female","65","Data tabulated by year of registration","Final figure, complete","2020","5081","2,3"
"Mexico","2018","Total","Female","65 - 69","Data tabulated by year of registration","Final figure, complete","2020","26505","2,3"
"Mexico","2018","Total","Female","66","Data tabulated by year of registration","Final figure, complete","2020","5093","2,3"
"Mexico","2018","Total","Female","67","Data tabulated by year of registration","Final figure, complete","2020","5452","2,3"
"Mexico","2018","Total","Female","68","Data tabulated by year of registration","Final figure, complete","2020","5472","2,3"
"Mexico","2018","Total","Female","69","Data tabulated by year of registration","Final figure, complete","2020","5407","2,3"
"Mexico","2018","Total","Female","70","Data tabulated by year of registration","Final figure, complete","2020","5579","2,3"
"Mexico","2018","Total","Female","70 - 74","Data tabulated by year of registration","Final figure, complete","2020","29790","2,3"
"Mexico","2018","Total","Female","71","Data tabulated by year of registration","Final figure, complete","2020","5854","2,3"
"Mexico","2018","Total","Female","72","Data tabulated by year of registration","Final figure, complete","2020","6145","2,3"
"Mexico","2018","Total","Female","73","Data tabulated by year of registration","Final figure, complete","2020","6115","2,3"
"Mexico","2018","Total","Female","74","Data tabulated by year of registration","Final figure, complete","2020","6097","2,3"
"Mexico","2018","Total","Female","75","Data tabulated by year of registration","Final figure, complete","2020","6644","2,3"
"Mexico","2018","Total","Female","75 - 79","Data tabulated by year of registration","Final figure, complete","2020","33974","2,3"
"Mexico","2018","Total","Female","76","Data tabulated by year of registration","Final figure, complete","2020","6473","2,3"
"Mexico","2018","Total","Female","77","Data tabulated by year of registration","Final figure, complete","2020","7001","2,3"
"Mexico","2018","Total","Female","78","Data tabulated by year of registration","Final figure, complete","2020","6951","2,3"
"Mexico","2018","Total","Female","79","Data tabulated by year of registration","Final figure, complete","2020","6905","2,3"
"Mexico","2018","Total","Female","80","Data tabulated by year of registration","Final figure, complete","2020","7159","2,3"
"Mexico","2018","Total","Female","80 - 84","Data tabulated by year of registration","Final figure, complete","2020","37484","2,3"
"Mexico","2018","Total","Female","81","Data tabulated by year of registration","Final figure, complete","2020","7247","2,3"
"Mexico","2018","Total","Female","82","Data tabulated by year of registration","Final figure, complete","2020","7872","2,3"
"Mexico","2018","Total","Female","83","Data tabulated by year of registration","Final figure, complete","2020","7651","2,3"
"Mexico","2018","Total","Female","84","Data tabulated by year of registration","Final figure, complete","2020","7555","2,3"
"Mexico","2018","Total","Female","85","Data tabulated by year of registration","Final figure, complete","2020","7269","2,3"
"Mexico","2018","Total","Female","85 - 89","Data tabulated by year of registration","Final figure, complete","2020","35650","2,3"
"Mexico","2018","Total","Female","86","Data tabulated by year of registration","Final figure, complete","2020","6877","2,3"
"Mexico","2018","Total","Female","87","Data tabulated by year of registration","Final figure, complete","2020","7872","2,3"
"Mexico","2018","Total","Female","88","Data tabulated by year of registration","Final figure, complete","2020","7489","2,3"
"Mexico","2018","Total","Female","89","Data tabulated by year of registration","Final figure, complete","2020","6143","2,3"
"Mexico","2018","Total","Female","90","Data tabulated by year of registration","Final figure, complete","2020","5630","2,3"
"Mexico","2018","Total","Female","90 - 94","Data tabulated by year of registration","Final figure, complete","2020","24563","2,3"
"Mexico","2018","Total","Female","91","Data tabulated by year of registration","Final figure, complete","2020","5247","2,3"
"Mexico","2018","Total","Female","92","Data tabulated by year of registration","Final figure, complete","2020","5374","2,3"
"Mexico","2018","Total","Female","93","Data tabulated by year of registration","Final figure, complete","2020","4622","2,3"
"Mexico","2018","Total","Female","94","Data tabulated by year of registration","Final figure, complete","2020","3690","2,3"
"Mexico","2018","Total","Female","95","Data tabulated by year of registration","Final figure, complete","2020","3240","2,3"
"Mexico","2018","Total","Female","95 - 99","Data tabulated by year of registration","Final figure, complete","2020","10753","2,3"
"Mexico","2018","Total","Female","96","Data tabulated by year of registration","Final figure, complete","2020","2566","2,3"
"Mexico","2018","Total","Female","97","Data tabulated by year of registration","Final figure, complete","2020","2167","2,3"
"Mexico","2018","Total","Female","98","Data tabulated by year of registration","Final figure, complete","2020","1753","2,3"
"Mexico","2018","Total","Female","99","Data tabulated by year of registration","Final figure, complete","2020","1027","2,3"
"Mexico","2018","Total","Female","100 +","Data tabulated by year of registration","Final figure, complete","2020","2744","2,3"
"Mexico","2018","Total","Female","Unknown","Data tabulated by year of registration","Final figure, complete","2020","60","2,3"

"footnoteSeqID","Footnote"
"1","Including deaths abroad and deaths of unknown place of residence."
"2","Figures for male and female may not add up to the total, since they do not include the category 'Unknown'."
"3","Data refer to resident population."
